FIPS,CountyState,Latitude,Longitude,State,Type,Region,VoteDemocratic2016,VoteRepublican2016,DifferenceTotal,VotesTotal2016,PercentageDemocratic2016,PercentageRepublican2016,DemocratOrRepublican,PercentageDemocratOrRepublican,OnlyRepublicanPERCENTAGE2016,OnlyDemocratPERCENTAGE2016,VotesONLYRepublican2016,VotesONLYDDemocratic2016,,C Income/Capita,College2014,BlackPercentage,AsianPercentage,HispanicPercentage,ForeignBornPercentage,PovertyPercentage2014,PopulationDensity,LandArea,Obese2013,MedianIncomeHousehold2014
1091,"Marengo County, Alabama",32.331745,-87.78878,Alabama,County,Atlantic-S,5615,5233,382,10965.00,51,48,1,-51,0,0.51,0,382,,22072,0.43,0.51,0,0.02,0.01,0.24,21.5,977,0.4,32977
1093,"Marion County, Alabama",34.116331,-87.87873,Alabama,County,Atlantic-S,1432,11274,9842,12913.00,11,87,0,87,0.87,0,9842,0,,19576,0.41,0.04,0,0.03,0.01,0.21,41.5,742,0.36,37707
1095,"Marshall County, Alabama",34.329598,-86.28888,Alabama,County,Atlantic-S,4917,29233,24316,34986.00,14,84,0,84,0.84,0,24316,0,,20382,0.45,0.02,0.01,0.13,0.08,0.2,164.3,566,0.33,36536
1097,"Mobile County, Alabama",30.722256,-88.13966,Alabama,County,Atlantic-S,72186,95116,22930,171384.00,42,55,0,55,0.55,0,22930,0,,22501,0.52,0.35,0.02,0.03,0.03,0.2,336,1229,0.37,42943
1099,"Monroe County, Alabama",31.555656,-87.35963,Alabama,County,Atlantic-S,4332,5795,1463,10232.00,42,57,0,57,0.57,0,1463,0,,15749,0.38,0.41,0,0.01,0.01,0.29,22.5,1026,0.35,34733
1101,"Montgomery County, Alabama",32.331872,-86.26084,Alabama,County,Atlantic-S,58916,34003,24913,94895.00,62,36,1,-62,0,0.62,0,24913,,24975,0.59,0.56,0.02,0.03,0.04,0.21,292.6,784,0.35,43054
1103,"Morgan County, Alabama",34.507018,-86.91892,Alabama,County,Atlantic-S,11254,37486,26232,50126.00,23,75,0,75,0.75,0,26232,0,,23764,0.5,0.12,0.01,0.08,0.05,0.16,206.4,579,0.32,45082
1105,"Perry County, Alabama",32.613284,-87.33401,Alabama,County,Atlantic-S,3824,1407,2417,5260.00,73,27,1,-73,0,0.73,0,2417,,13716,0.31,0.68,0,0.01,0.01,0.26,14.7,720,0.43,27403
1107,"Pickens County, Alabama",33.27409,-88.08896,Alabama,County,Atlantic-S,3972,5456,1484,9496.00,42,57,0,57,0.57,0,1484,0,,17153,0.36,0.41,0,0.02,0,0.27,22.4,881,0.36,31933
1109,"Pike County, Alabama",31.792165,-85.93737,Alabama,County,Atlantic-S,5056,7693,2637,13054.00,39,59,0,59,0.59,0,2637,0,,19715,0.46,0.37,0.02,0.02,0.04,0.28,49,672,0.38,31844
1111,"Randolph County, Alabama",33.262424,-85.44556,Alabama,County,Atlantic-S,2291,7705,5414,10139.00,23,76,0,76,0.76,0,5414,0,,19830,0.36,0.2,0,0.03,0.02,0.25,39.4,581,0.31,36939
1113,"Russell County, Alabama",32.376002,-85.1011,Alabama,County,Atlantic-S,9579,9210,369,19138.00,50,48,1,-50,0,0.5,0,369,,19678,0.49,0.42,0.01,0.04,0.02,0.22,82.6,641,0.36,35585
1115,"St. Clair County, Alabama",33.667273,-86.32932,Alabama,County,Atlantic-S,5589,31651,26062,38054.00,15,83,0,83,0.83,0,26062,0,,23872,0.47,0.09,0.01,0.02,0.02,0.15,132.3,632,0.33,50571
1117,"Shelby County, Alabama",33.26912,-86.69866,Alabama,County,Atlantic-S,22977,73020,50043,99442.00,23,73,0,73,0.73,0,50043,0,,33313,0.7,0.12,0.02,0.06,0.06,0.08,248.5,785,0.3,69432
1119,"Sumter County, Alabama",32.558734,-88.2157,Alabama,County,Atlantic-S,4746,1581,3165,6398.00,74,25,1,-74,0,0.74,0,3165,,14156,0.37,0.74,0,0.01,0.01,0.38,15.2,904,0.4,25413
1121,"Talladega County, Alabama",33.368498,-86.17827,Alabama,County,Atlantic-S,12121,20614,8493,33252.00,37,62,0,62,0.62,0,8493,0,,19410,0.42,0.32,0,0.02,0.02,0.23,111.7,737,0.39,39999
1123,"Tallapoosa County, Alabama",32.850131,-85.835,Alabama,County,Atlantic-S,5519,13594,8075,19398.00,29,70,0,70,0.7,0,8075,0,,21434,0.45,0.27,0.01,0.03,0.02,0.2,58,717,0.37,36779
1125,"Tuscaloosa County, Alabama",33.2356,-87.51169,Alabama,County,Atlantic-S,31762,47723,15961,81748.00,39,58,0,58,0.58,0,15961,0,,22637,0.56,0.31,0.01,0.03,0.03,0.19,147.2,1322,0.34,46892
1127,"Walker County, Alabama",33.819888,-87.2854,Alabama,County,Atlantic-S,4497,24266,19769,29313.00,15,83,0,83,0.83,0,19769,0,,20698,0.42,0.06,0,0.02,0.01,0.21,84.7,791,0.33,37245
1129,"Washington County, Alabama",31.366088,-88.151,Alabama,County,Atlantic-S,2374,6042,3668,8511.00,28,71,0,71,0.71,0,3668,0,,20395,0.34,0.24,0,0.01,0.01,0.18,16.3,1080,0.4,41321
1131,"Wilcox County, Alabama",31.993335,-87.3483,Alabama,County,Atlantic-S,4339,1742,2597,6110.00,71,29,1,-71,0,0.71,0,2597,,13379,0.36,0.71,0,0.01,0,0.39,13.1,888,0.45,24035
1133,"Winston County, Alabama",34.151249,-87.41884,Alabama,County,Atlantic-S,872,9228,8356,10260.00,9,90,0,90,0.9,0,8356,0,,18995,0.4,0.01,0,0.03,0.01,0.24,39.9,613,0.3,35528
2013,"Aleutians East Borough, Alaska",55.125713,-162.03023,Alaska,County,Pacific-N,2338,1377,961,4328.00,54,32,1,-54,0,0.54,0,961,,26535,0.39,0.08,0.39,0.13,0.53,0.17,0.4,6982,0.33,55462
2016,"Aleutians West Census Area, Alaska",52.31936,-172.45412,Alaska,County,Pacific-N,3378,3816,438,7934.00,43,48,0,48,0.48,0,438,0,,31790,0.49,0.07,0.3,0.14,0.34,0.09,1.3,4390,0.39,68387
2020,"Bethel Census Area, Alaska",60.888556,-161.19141,Alaska,County,Pacific-N,1843,6100,4257,8730.00,21,70,0,70,0.7,0,4257,0,,18497,0.39,0.01,0.01,0.02,0.01,0.23,0.4,40570,0.3,45808
2050,"Bristol Bay Borough, Alaska",58.690594,-156.78672,Alaska,County,Pacific-N,3142,1405,1737,5265.00,60,27,1,-60,0,0.6,0,1737,,37024,0.63,0,0.01,0.04,0.01,0.08,2,504,0.4,75364
2060,"Denali Borough, Alaska",63.893564,-149.10461,Alaska,County,Pacific-N,4220,3955,265,9158.00,46,43,1,-46,0,0.46,0,265,,35295,0.65,0.01,0.01,0.03,0.07,0.11,0.1,12751,0.27,69692
2068,"Dillingham Census Area, Alaska",59.190911,-158.61404,Alaska,County,Pacific-N,3578,4709,1131,9057.00,40,52,0,52,0.52,0,1131,0,,21498,0.49,0,0.01,0.02,0.01,0.18,0.3,18569,0.38,51082
2070,"Fairbanks North Star Borough, Alaska",64.81859,-147.56838,Alaska,County,Pacific-N,3466,5617,2151,9971.00,35,56,0,56,0.56,0,2151,0,,32143,0.69,0.06,0.03,0.08,0.06,0.08,13.3,7338,0.28,67801
2090,"Haines Borough, Alaska",59.24545,-135.52951,Alaska,County,Pacific-N,4162,4070,92,9177.00,45,44,1,-45,0,0.45,0,92,,31096,0.64,0.01,0.01,0.03,0.05,0.08,1.1,2319,0.26,67260
2100,"Hoonah-Angoon Census Area, Alaska",,,Alaska,County,Pacific-N,2894,3246,352,6772.00,43,48,0,48,0.48,0,352,0,,28806,0.6,0.01,0.01,0.05,0.03,0.15,0.3,7525,0.32,51687
2105,"Juneau City and Borough, Alaska",58.351422,-134.51157,Alaska,County,Pacific-N,1241,5403,4162,7392.00,17,73,0,73,0.73,0,4162,0,,37558,0.73,0.01,0.06,0.06,0.06,0.06,11.6,2702,0.29,80835
2110,"Kenai Peninsula Borough, Alaska",60.349178,-150.98766,Alaska,County,Pacific-N,1510,5935,4425,8102.00,19,73,0,73,0.73,0,4425,0,,31256,0.61,0.01,0.01,0.04,0.03,0.09,3.4,16075,0.28,62532
2122,"Ketchikan Gateway Borough, Alaska",55.354938,-131.62029,Alaska,County,Pacific-N,2573,3180,607,6413.00,40,50,0,50,0.5,0,607,0,,31589,0.59,0.01,0.07,0.05,0.07,0.1,2.8,4858,0.31,57776
2130,"Kodiak Island Borough, Alaska",57.694078,-152.68231,Alaska,County,Pacific-N,2536,4929,2393,8222.00,31,60,0,60,0.6,0,2393,0,,28562,0.65,0.01,0.2,0.08,0.14,0.12,2.1,6550,0.3,67972
2150,"Lake and Peninsula Borough, Alaska",58.605648,-156.40998,Alaska,County,Pacific-N,1218,6126,4908,7923.00,15,77,0,77,0.77,0,4908,0,,21616,0.45,0.01,0,0.03,0.02,0.21,0.1,23652,0.32,45570
2164,"Matanuska-Susitna Borough, Alaska",61.762742,-149.48108,Alaska,County,Pacific-N,15769,26597,10828,46225.00,34,58,0,58,0.58,0,10828,0,,29534,0.6,0.01,0.01,0.04,0.03,0.1,3.6,24608,0.3,73981
2170,"Nome Census Area, Alaska",64.809165,-164.34677,Alaska,County,Pacific-N,2758,1143,1615,4783.00,58,24,1,-58,0,0.58,0,1615,,20271,0.42,0.01,0.01,0.02,0.01,0.28,0.4,22962,0.32,47160
2180,"North Slope Borough, Alaska",70.599509,-153.94011,Alaska,County,Pacific-N,5978,2732,3246,9660.00,62,28,1,-62,0,0.62,0,3246,,46457,0.52,0.01,0.05,0.03,0.05,0.1,0.1,88695,0.37,75682
2185,"Northwest Arctic Borough, Alaska",66.822031,-160.6464,Alaska,County,Pacific-N,2421,1938,483,4905.00,49,40,1,-49,0,0.49,0,483,,21461,0.37,0.01,0.01,0.01,0.01,0.22,0.2,35573,0.32,65192
2188,"Petersburg Borough, Alaska",,,Alaska,County,Pacific-N,3270,4203,933,8127.00,40,52,0,52,0.52,0,933,0,,34183,0.62,0.01,0.03,0.06,0.06,0.14,1.2,3282,0.31,56655
2195,"Prince of Wales-Hyder Census Area, Alaska",,,Alaska,County,Pacific-N,4224,3479,745,8435.00,50,41,1,-50,0,0.5,0,745,,24581,0.49,0,0.01,0.03,0.01,0.15,1.4,3923,0.35,43245
2198,"Sitka City and Borough, Alaska",57.079871,-135.33175,Alaska,County,Pacific-N,1585,3188,1603,5316.00,30,60,0,60,0.6,0,1603,0,,32521,0.7,0.01,0.06,0.06,0.08,0.1,3.1,2870,0.29,65765
2220,"Southeast Fairbanks Census Area, Alaska",63.607284,-143.91008,Alaska,County,Pacific-N,2701,3764,1063,7283.00,37,52,0,52,0.52,0,1063,0,,29437,0.61,0.01,0.01,0.05,0.09,0.13,0.3,24769,0.33,59641
2230,"Valdez-Cordova Census Area, Alaska",61.458662,-145.32592,Alaska,County,Pacific-N,3749,4105,356,8793.00,43,47,0,47,0.47,0,356,0,,32579,0.65,0.01,0.04,0.04,0.05,0.08,0.3,34240,0.3,73998
2240,"Wade Hampton Census Area, Alaska",62.084927,-163.73681,Alaska,County,Pacific-N,2669,1636,1033,4701.00,57,35,1,-57,0,0.57,0,1033,,11210,0.29,0,0,0.01,0.01,0.31,0.4,17081,0.33,30877
2261,"Yakutat City and Borough, Alaska",59.793489,-140.27124,Alaska,County,Pacific-N,3187,3683,496,7651.00,42,48,0,48,0.48,0,496,0,,34317,0.53,0.01,0.06,0.03,0.06,0.06,0.1,7649,0.31,52595
2270,"Yukon-Koyukuk Census Area, Alaska",65.129566,-151.8547,Alaska,County,Pacific-N,2693,4460,1767,8058.00,33,55,0,55,0.55,0,1767,0,,19729,0.44,0,0,0.02,0.01,0.24,0,145505,0.28,36708
2275,"Apache County, Arizona",35.645278,-109.44962,Arizona,County,Pacific-S,17083,8240,8843,27112.00,63,30,1,-63,0,0.63,0,8843,,12709,0.43,0.01,0,0.06,0.02,0.36,6.4,11198,0.35,32366
2282,"Cochise County, Arizona",31.750272,-109.90431,Arizona,County,Pacific-S,17450,28092,10642,49384.00,35,57,0,57,0.57,0,10642,0,,23608,0.63,0.05,0.02,0.35,0.12,0.17,21.3,6166,0.26,45025
2290,"Coconino County, Arizona",35.77144,-111.51106,Arizona,County,Pacific-S,32404,21108,11296,58438.00,56,36,1,-56,0,0.56,0,11296,,23382,0.66,0.02,0.02,0.14,0.05,0.23,7.2,18619,0.23,48653
4001,"Gila County, Arizona",33.714683,-110.97731,Arizona,County,Pacific-S,7003,14182,7179,22308.00,31,64,0,64,0.64,0,7179,0,,20792,0.53,0.01,0.01,0.19,0.03,0.22,11.3,4758,0.28,37677
4003,"Graham County, Arizona",32.865056,-109.81624,Arizona,County,Pacific-S,3301,8025,4724,12134.00,27,66,0,66,0.66,0,4724,0,,17168,0.51,0.02,0.01,0.31,0.05,0.22,8.1,4623,0.33,46046
4005,"Greenlee County, Arizona",33.068497,-109.27376,Arizona,County,Pacific-S,1092,1892,800,3270.00,33,58,0,58,0.58,0,800,0,,20516,0.48,0.02,0.01,0.43,0.04,0.16,4.6,1843,0.35,59416
4007,"La Paz County, Arizona",33.863604,-114.04507,Arizona,County,Pacific-S,1575,4003,2428,5877.00,27,68,0,68,0.68,0,2428,0,,22200,0.41,0.01,0.01,0.25,0.14,0.19,4.6,4500,0.32,32533
4009,"Maricopa County, Arizona",33.494514,-112.0879,Arizona,County,Pacific-S,702907,747361,44454,1548974.00,45,48,0,48,0.48,0,44454,0,,27256,0.63,0.06,0.04,0.28,0.14,0.17,414.9,9200,0.25,53929
4011,"Mohave County, Arizona",35.285985,-114.0827,Arizona,County,Pacific-S,17455,58282,40827,79345.00,22,73,0,73,0.73,0,40827,0,,20833,0.49,0.01,0.01,0.15,0.07,0.19,15,13311,0.3,37704
4012,"Navajo County, Arizona",35.406314,-110.25668,Arizona,County,Pacific-S,16459,20577,4118,39650.00,42,52,0,52,0.52,0,4118,0,,16626,0.52,0.01,0.01,0.11,0.03,0.3,10.8,9950,0.31,35457
4013,"Pima County, Arizona",32.17841,-111.08862,Arizona,County,Pacific-S,224661,167428,57233,416403.00,54,40,1,-54,0,0.54,0,57233,,25269,0.65,0.04,0.03,0.35,0.12,0.19,106.7,9187,0.24,45871
4015,"Pinal County, Arizona",32.965668,-111.49811,Arizona,County,Pacific-S,47892,72819,24927,128246.00,37,57,0,57,0.57,0,24927,0,,20910,0.55,0.05,0.02,0.27,0.09,0.16,70,5366,0.32,49876
4017,"Santa Cruz County, Arizona",31.4819,-110.90573,Arizona,County,Pacific-S,11690,3897,7793,16287.00,72,24,1,-72,0,0.72,0,7793,,17664,0.47,0.01,0.01,0.84,0.34,0.26,38.3,1237,0.23,37465
4019,"Yavapai County, Arizona",34.650332,-112.4147,Arizona,County,Pacific-S,35590,71330,35740,113154.00,32,63,0,63,0.63,0,35740,0,,25186,0.64,0.01,0.01,0.14,0.07,0.16,26,8124,0.25,44145
4021,"Yuma County, Arizona",32.684752,-114.38895,Arizona,County,Pacific-S,24605,25165,560,52413.00,47,48,0,48,0.48,0,560,0,,18840,0.46,0.03,0.01,0.59,0.24,0.2,35.5,5514,0.31,39700
4023,"Arkansas County, Arkansas",34.359997,-91.42941,Arkansas,County,Central-S,1939,3826,1887,6212.00,31,62,0,62,0.62,0,1887,0,,23045,0.39,0.25,0.01,0.03,0.02,0.16,19.2,989,0.34,36409
4025,"Ashley County, Arkansas",33.18542,-91.78534,Arkansas,County,Central-S,2408,5338,2930,8083.00,30,66,0,66,0.66,0,2930,0,,19761,0.41,0.26,0,0.05,0.02,0.19,23.6,925,0.42,36176
4027,"Baxter County, Arkansas",36.3122,-92.35431,Arkansas,County,Central-S,4169,14682,10513,19766.00,21,74,0,74,0.74,0,10513,0,,21334,0.51,0,0.01,0.02,0.02,0.16,74.9,554,0.32,37873
5001,"Benton County, Arkansas",36.354146,-94.24682,Arkansas,County,Central-S,28005,60871,32866,96824.00,29,63,0,63,0.63,0,32866,0,,26715,0.56,0.02,0.03,0.15,0.1,0.12,261.3,847,0.3,57408
5003,"Boone County, Arkansas",36.285221,-93.06589,Arkansas,County,Central-S,2926,12235,9309,16111.00,18,76,0,76,0.76,0,9309,0,,22160,0.48,0,0,0.02,0.01,0.17,62.5,590,0.34,39779
5005,"Bradley County, Arkansas",33.52092,-92.14113,Arkansas,County,Central-S,1317,2164,847,3653.00,36,59,0,59,0.59,0,847,0,,19386,0.36,0.27,0,0.15,0.07,0.31,17.7,649,0.39,32734
5007,"Calhoun County, Arkansas",33.595502,-92.51013,Arkansas,County,Central-S,639,1556,917,2269.00,28,69,0,69,0.69,0,917,0,,17763,0.33,0.21,0,0.04,0,0.15,8.5,629,0.34,39493
5009,"Carroll County, Arkansas",36.364131,-93.56603,Arkansas,County,Central-S,3342,6786,3444,10758.00,31,63,0,63,0.63,0,3444,0,,20637,0.48,0.01,0.01,0.14,0.07,0.19,43.6,630,0.36,36964
5011,"Chicot County, Arkansas",33.309088,-91.30944,Arkansas,County,Central-S,2350,1716,634,4176.00,56,41,1,-56,0,0.56,0,634,,16538,0.35,0.55,0.01,0.06,0.03,0.33,18.3,644,0.43,29541
5013,"Clark County, Arkansas",34.068954,-93.1577,Arkansas,County,Central-S,3620,4404,784,8526.00,43,52,0,52,0.52,0,784,0,,17960,0.5,0.24,0.01,0.04,0.03,0.24,26.6,866,0.34,38504
5015,"Clay County, Arkansas",36.364388,-90.40057,Arkansas,County,Central-S,1199,3781,2582,5200.00,23,73,0,73,0.73,0,2582,0,,18509,0.33,0.01,0,0.02,0.01,0.2,25.2,639,0.34,33826
5017,"Cleburne County, Arkansas",35.535227,-92.06088,Arkansas,County,Central-S,2101,9458,7357,12085.00,17,78,0,78,0.78,0,7357,0,,23044,0.47,0.01,0,0.02,0.02,0.16,46.9,554,0.32,40555
5019,"Cleveland County, Arkansas",33.904731,-92.21633,Arkansas,County,Central-S,723,2462,1739,3354.00,22,73,0,73,0.73,0,1739,0,,20622,0.41,0.12,0,0.02,0,0.18,14.5,598,0.36,43201
5021,"Columbia County, Arkansas",33.249422,-93.22977,Arkansas,County,Central-S,3140,5456,2316,8887.00,35,61,0,61,0.61,0,2316,0,,19439,0.49,0.36,0.01,0.03,0.03,0.25,32.1,766,0.36,37495
5023,"Conway County, Arkansas",35.207694,-92.71398,Arkansas,County,Central-S,2656,4849,2193,7927.00,34,61,0,61,0.61,0,2193,0,,20040,0.43,0.11,0.01,0.04,0.02,0.24,38.5,552,0.4,42348
5025,"Craighead County, Arkansas",35.828198,-90.63199,Arkansas,County,Central-S,10538,22892,12354,35573.00,30,64,0,64,0.64,0,12354,0,,23138,0.54,0.14,0.01,0.04,0.03,0.21,136.4,707,0.36,42851
5027,"Crawford County, Arkansas",35.523127,-94.26023,Arkansas,County,Central-S,4488,16686,12198,22450.00,20,74,0,74,0.74,0,12198,0,,19477,0.45,0.01,0.02,0.07,0.04,0.2,104.5,593,0.35,43466
5029,"Crittenden County, Arkansas",35.197701,-90.2728,Arkansas,County,Central-S,8410,6964,1446,15952.00,53,44,1,-53,0,0.53,0,1446,,19665,0.44,0.52,0.01,0.02,0.02,0.26,83.4,610,0.39,35455
5031,"Cross County, Arkansas",35.279599,-90.78611,Arkansas,County,Central-S,1999,4584,2585,6874.00,29,67,0,67,0.67,0,2585,0,,18701,0.33,0.23,0.01,0.02,0.01,0.17,29,616,0.38,38597
5033,"Dallas County, Arkansas",33.93813,-92.60818,Arkansas,County,Central-S,1165,1509,344,2771.00,42,54,0,54,0.54,0,344,0,,16838,0.31,0.42,0,0.03,0.03,0.2,12.2,667,0.36,34018
5035,"Desha County, Arkansas",33.789358,-91.3503,Arkansas,County,Central-S,2228,1919,309,4257.00,52,45,1,-52,0,0.52,0,309,,19822,0.36,0.48,0,0.05,0.02,0.3,16.9,768,0.4,33028
5037,"Drew County, Arkansas",33.600602,-91.73564,Arkansas,County,Central-S,2365,3968,1603,6595.00,36,60,0,60,0.6,0,1603,0,,17057,0.46,0.28,0.01,0.03,0.02,0.29,22.4,828,0.34,36801
5039,"Faulkner County, Arkansas",35.119477,-92.37994,Arkansas,County,Central-S,14629,29346,14717,47527.00,31,62,0,62,0.62,0,14717,0,,24401,0.58,0.11,0.01,0.04,0.03,0.15,174.7,648,0.33,51436
5041,"Franklin County, Arkansas",35.47758,-93.8845,Arkansas,County,Central-S,1376,5039,3663,6770.00,20,74,0,74,0.74,0,3663,0,,19135,0.43,0.01,0.01,0.03,0.01,0.21,29.8,609,0.37,40404
5043,"Fulton County, Arkansas",36.355003,-91.72931,Arkansas,County,Central-S,1067,3471,2404,4772.00,22,73,0,73,0.73,0,2404,0,,19326,0.4,0,0,0.01,0.01,0.19,19.8,618,0.33,33347
5045,"Garland County, Arkansas",34.545307,-93.07589,Arkansas,County,Central-S,12311,26087,13776,40805.00,30,64,0,64,0.64,0,13776,0,,23170,0.54,0.08,0.01,0.05,0.04,0.21,141.6,678,0.32,40621
5047,"Grant County, Arkansas",34.311031,-92.4508,Arkansas,County,Central-S,1373,5725,4352,7445.00,18,77,0,77,0.77,0,4352,0,,23239,0.44,0.03,0,0.02,0.02,0.1,28.2,632,0.38,46067
5049,"Greene County, Arkansas",36.098211,-90.5137,Arkansas,County,Central-S,3071,10720,7649,14600.00,21,73,0,73,0.73,0,7649,0,,19652,0.41,0.01,0,0.03,0.01,0.17,72.8,578,0.31,42572
5051,"Hempstead County, Arkansas",33.717614,-93.64793,Arkansas,County,Central-S,2377,4401,2024,7049.00,34,62,0,62,0.62,0,2024,0,,17376,0.44,0.3,0.01,0.13,0.06,0.27,31.1,728,0.4,33136
5053,"Hot Spring County, Arkansas",34.33745,-92.89123,Arkansas,County,Central-S,3149,8172,5023,11944.00,26,68,0,68,0.68,0,5023,0,,19286,0.43,0.11,0,0.03,0.01,0.14,53.5,615,0.35,37831
5055,"Howard County, Arkansas",34.050292,-93.96485,Arkansas,County,Central-S,1351,3157,1806,4674.00,29,68,0,68,0.68,0,1806,0,,18707,0.42,0.21,0.01,0.11,0.06,0.23,23.4,589,0.36,37336
5057,"Independence County, Arkansas",35.757476,-91.58704,Arkansas,County,Central-S,2881,9936,7055,13614.00,21,73,0,73,0.73,0,7055,0,,20289,0.43,0.02,0.01,0.06,0.04,0.24,48,764,0.37,41085
5059,"Izard County, Arkansas",36.139475,-91.87496,Arkansas,County,Central-S,1113,4042,2929,5448.00,20,74,0,74,0.74,0,2929,0,,18040,0.42,0.01,0,0.02,0.02,0.19,23.6,581,0.34,32744
5061,"Jackson County, Arkansas",35.613258,-91.22758,Arkansas,County,Central-S,1583,3267,1684,5156.00,31,63,0,63,0.63,0,1684,0,,15609,0.3,0.17,0,0.03,0.01,0.28,28.4,634,0.37,32427
5063,"Jefferson County, Arkansas",34.243795,-91.98715,Arkansas,County,Central-S,15772,9250,6522,25894.00,61,36,1,-61,0,0.61,0,6522,,19353,0.47,0.56,0.01,0.02,0.01,0.24,88.9,871,0.41,35927
5065,"Johnson County, Arkansas",35.498657,-93.48463,Arkansas,County,Central-S,2427,6091,3664,9112.00,27,67,0,67,0.67,0,3664,0,,19366,0.37,0.02,0.01,0.13,0.06,0.2,38.7,660,0.36,34923
5067,"Lafayette County, Arkansas",33.272263,-93.56311,Arkansas,County,Central-S,1032,1758,726,2860.00,36,61,0,61,0.61,0,726,0,,17212,0.34,0.37,0.01,0.02,0.01,0.24,14.5,528,0.36,32225
5069,"Lawrence County, Arkansas",36.070597,-91.07121,Arkansas,County,Central-S,1263,4064,2801,5685.00,22,71,0,71,0.71,0,2801,0,,15971,0.37,0.01,0,0.01,0.01,0.25,29.6,588,0.32,34916
5071,"Lee County, Arkansas",34.780126,-90.76396,Arkansas,County,Central-S,1735,1229,506,3026.00,57,41,1,-57,0,0.57,0,506,,12529,0.28,0.54,0.01,0.03,0.01,0.32,17.3,603,0.36,28006
5073,"Lincoln County, Arkansas",33.978821,-91.70904,Arkansas,County,Central-S,1252,2455,1203,3826.00,33,64,0,64,0.64,0,1203,0,,15023,0.29,0.3,0,0.04,0.02,0.27,25.1,562,0.38,37644
5075,"Little River County, Arkansas",33.697284,-94.22058,Arkansas,County,Central-S,1397,3605,2208,5227.00,27,69,0,69,0.69,0,2208,0,,19880,0.45,0.2,0,0.03,0.01,0.14,24.8,532,0.33,37691
5077,"Logan County, Arkansas",35.220758,-93.75531,Arkansas,County,Central-S,1715,5746,4031,7921.00,22,73,0,73,0.73,0,4031,0,,19046,0.4,0.02,0.02,0.03,0.01,0.18,31.6,708,0.38,36391
5079,"Lonoke County, Arkansas",34.77905,-91.91215,Arkansas,County,Central-S,5664,19958,14294,27100.00,21,74,0,74,0.74,0,14294,0,,23218,0.52,0.06,0.01,0.04,0.02,0.13,88.7,771,0.36,54459
5081,"Madison County, Arkansas",36.031137,-93.73045,Arkansas,County,Central-S,1588,4928,3340,6841.00,23,72,0,72,0.72,0,3340,0,,18754,0.31,0,0.01,0.05,0.02,0.23,18.8,834,0.34,39158
5083,"Marion County, Arkansas",36.291289,-92.6814,Arkansas,County,Central-S,1434,5336,3902,7107.00,20,75,0,75,0.75,0,3902,0,,18188,0.43,0,0,0.02,0.02,0.19,27.9,597,0.32,33181
5085,"Miller County, Arkansas",33.384684,-93.96807,Arkansas,County,Central-S,4273,11294,7021,16091.00,27,70,0,70,0.7,0,7021,0,,20636,0.44,0.25,0,0.03,0.01,0.2,69.4,626,0.36,40877
5087,"Mississippi County, Arkansas",35.806751,-90.03041,Arkansas,County,Central-S,5670,7061,1391,13204.00,43,53,0,53,0.53,0,1391,0,,18905,0.42,0.35,0.01,0.04,0.02,0.25,51.6,901,0.4,33577
5089,"Monroe County, Arkansas",34.732843,-91.20781,Arkansas,County,Central-S,1312,1489,177,2884.00,46,52,0,52,0.52,0,177,0,,16939,0.38,0.4,0.01,0.02,0.01,0.29,13.4,607,0.38,30682
5091,"Montgomery County, Arkansas",34.559133,-93.64387,Arkansas,County,Central-S,748,2643,1895,3559.00,21,74,0,74,0.74,0,1895,0,,19021,0.44,0.01,0.01,0.04,0.02,0.22,12.2,780,0.34,34597
5093,"Nevada County, Arkansas",33.689358,-93.32744,Arkansas,County,Central-S,1157,2000,843,3246.00,36,62,0,62,0.62,0,843,0,,18695,0.42,0.31,0,0.03,0.01,0.27,14.6,618,0.36,30935
5095,"Newton County, Arkansas",35.967765,-93.18845,Arkansas,County,Central-S,699,2875,2176,3753.00,19,77,0,77,0.77,0,2176,0,,17884,0.36,0,0,0.02,0.01,0.24,10.1,821,0.34,35895
5097,"Ouachita County, Arkansas",33.574007,-92.86144,Arkansas,County,Central-S,4321,5351,1030,9935.00,44,54,0,54,0.54,0,1030,0,,18975,0.43,0.4,0.01,0.02,0.01,0.23,35.6,733,0.35,34971
5099,"Perry County, Arkansas",34.982668,-92.86163,Arkansas,County,Central-S,1049,3008,1959,4306.00,24,70,0,70,0.7,0,1959,0,,22047,0.41,0.02,0,0.03,0.01,0.16,19,551,0.38,40556
5101,"Phillips County, Arkansas",34.468372,-90.76197,Arkansas,County,Central-S,4310,2446,1864,6953.00,62,35,1,-62,0,0.62,0,1864,,16830,0.45,0.62,0,0.02,0.01,0.34,31.3,696,0.46,28171
5103,"Pike County, Arkansas",34.17731,-93.6568,Arkansas,County,Central-S,685,3150,2465,3981.00,17,79,0,79,0.79,0,2465,0,,18377,0.44,0.03,0.01,0.07,0.04,0.25,18.8,601,0.38,36893
5105,"Poinsett County, Arkansas",35.587012,-90.60391,Arkansas,County,Central-S,1880,5502,3622,7722.00,24,71,0,71,0.71,0,3622,0,,16919,0.33,0.08,0,0.03,0.01,0.28,32.4,758,0.38,35851
5107,"Polk County, Arkansas",34.48549,-94.25363,Arkansas,County,Central-S,1212,6618,5406,8231.00,15,80,0,80,0.8,0,5406,0,,19116,0.47,0,0.01,0.06,0.03,0.23,24.1,858,0.37,33127
