FIPS,CountyState,Latitude,Longitude,State,Type,Region,VoteDemocratic2016,VoteRepublican2016,VotesTotal2016,DifferenceVotes2016,PercentageDemocratic2016,PercentageRepublican2016,DemocratOrRepublican,,C Income/Capita,College2014,BlackPercentage,AsianPercentage,HispanicPercentage,ForeignBornPercentage,PovertyPercentage2014,PopulationDensity,LandArea,Obese2013,MedianIncomeHousehold2014
19095,"Johnson County, Iowa",41.674915,-91.56887,IA,County,Central-N,"50,200","21,044","75,976","-29,156",0.66,0.28,1,,27593,0.63,0.02,0.08,0.03,0.12,0.12,38.6,436,0.28,41094
19097,"Jones County, Iowa",42.119996,-91.16211,IA,County,Central-N,"3,787","5,720","10,024","1,933",0.38,0.57,0,,29592,0.78,0.06,0.05,0.05,0.09,0.18,213.2,614,0.23,59946
19099,"Keokuk County, Iowa",41.324551,-92.17506,IA,County,Central-N,"1,342","3,390","4,941","2,048",0.27,0.69,0,,26762,0.51,0.02,0.01,0.02,0.01,0.08,35.8,576,0.38,51558
19101,"Kossuth County, Iowa",43.175841,-94.21651,IA,County,Central-N,"2,543","5,653","8,537","3,110",0.3,0.66,0,,22243,0.48,0.01,0,0.02,0.01,0.13,18.2,579,0.3,48316
19103,"Lee County, Iowa",40.576831,-91.4166,IA,County,Central-N,"6,215","8,803","15,964","2,588",0.39,0.55,0,,29127,0.57,0.01,0.01,0.02,0.01,0.09,16,973,0.33,52967
19105,"Linn County, Iowa",42.029994,-91.63055,IA,County,Central-N,"58,935","48,390","115,395","-10,545",0.51,0.42,1,,22649,0.48,0.03,0.01,0.03,0.02,0.15,69.2,518,0.32,44719
19107,"Louisa County, Iowa",41.217443,-91.26167,IA,County,Central-N,"1,648","3,069","4,960","1,421",0.33,0.62,0,,29943,0.67,0.04,0.02,0.03,0.03,0.1,294.6,717,0.31,62700
19109,"Lucas County, Iowa",41.02054,-93.32653,IA,County,Central-N,"1,239","2,877","4,304","1,638",0.29,0.67,0,,24272,0.44,0.01,0.02,0.17,0.08,0.12,28.3,402,0.37,50924
19111,"Lyon County, Iowa",43.387622,-96.2052,IA,County,Central-N,920,"5,192","6,345","4,272",0.15,0.82,0,,21126,0.45,0,0,0.01,0.06,0.17,20.6,431,0.34,42582
19113,"Madison County, Iowa",41.33691,-94.01757,IA,County,Central-N,"2,678","5,360","8,565","2,682",0.31,0.63,0,,23683,0.52,0,0,0.02,0.01,0.08,19.7,588,0.32,61750
19115,"Mahaska County, Iowa",41.320852,-92.64349,IA,County,Central-N,"2,619","7,432","10,537","4,813",0.25,0.71,0,,27685,0.55,0,0,0.01,0.01,0.09,27.9,561,0.34,62230
19117,"Marion County, Iowa",41.325547,-93.06923,IA,County,Central-N,"5,482","10,962","17,593","5,480",0.31,0.62,0,,23788,0.53,0.01,0.01,0.02,0.02,0.16,39.2,571,0.32,48584
19119,"Marshall County, Iowa",42.036694,-92.97274,IA,County,Central-N,"7,652","9,146","17,752","1,494",0.43,0.52,0,,25477,0.58,0.01,0.01,0.02,0.02,0.09,60,555,0.33,57046
19121,"Mills County, Iowa",41.030434,-95.642,IA,County,Central-N,"2,090","5,067","7,639","2,977",0.27,0.66,0,,24117,0.52,0.02,0.02,0.19,0.12,0.12,71.1,572,0.35,50244
19123,"Mitchell County, Iowa",43.349343,-92.82047,IA,County,Central-N,"1,888","3,190","5,383","1,302",0.35,0.59,0,,27101,0.57,0,0.01,0.03,0.01,0.07,34.5,437,0.35,59399
19125,"Monona County, Iowa",42.050426,-95.95365,IA,County,Central-N,"1,247","3,120","4,533","1,873",0.28,0.69,0,,24518,0.46,0.01,0,0.01,0.01,0.07,23,469,0.3,52616
19127,"Monroe County, Iowa",41.03661,-92.84067,IA,County,Central-N,"1,056","2,638","3,851","1,582",0.27,0.69,0,,24557,0.46,0,0,0.02,0.01,0.09,13.3,694,0.33,43178
19129,"Montgomery County, Iowa",41.013101,-95.15925,IA,County,Central-N,"1,314","3,436","5,005","2,122",0.26,0.69,0,,24508,0.44,0.01,0.01,0.02,0.04,0.12,18.4,434,0.32,44705
19131,"Muscatine County, Iowa",41.472456,-91.0848,IA,County,Central-N,"8,368","9,584","19,221","1,216",0.44,0.5,0,,22868,0.52,0,0,0.03,0.01,0.16,25.3,424,0.38,42046
19133,"O'Brien County, Iowa",43.090091,-95.63938,IA,County,Central-N,"1,315","5,752","7,370","4,437",0.18,0.78,0,,25038,0.51,0.02,0.01,0.17,0.06,0.14,97.8,437,0.34,54441
19135,"Osceola County, Iowa",43.379878,-95.633,IA,County,Central-N,552,"2,531","3,200","1,979",0.17,0.79,0,,28086,0.53,0.01,0.01,0.04,0.03,0.11,25.1,573,0.32,55968
19137,"Page County, Iowa",40.740012,-95.16597,IA,County,Central-N,"1,807","4,893","6,995","3,086",0.26,0.7,0,,24653,0.48,0,0,0.07,0.05,0.09,16.2,399,0.34,51423
19139,"Palo Alto County, Iowa",43.090301,-94.68871,IA,County,Central-N,"1,398","3,081","4,679","1,683",0.3,0.66,0,,23496,0.53,0.02,0.01,0.03,0.02,0.14,29.8,535,0.35,46927
19141,"Plymouth County, Iowa",42.752959,-96.20667,IA,County,Central-N,"2,885","9,680","13,088","6,795",0.22,0.74,0,,25055,0.59,0.01,0.01,0.02,0.01,0.09,16.7,564,0.36,50600
19143,"Pocahontas County, Iowa",42.74456,-94.68386,IA,County,Central-N,963,"2,702","3,842","1,739",0.25,0.7,0,,27942,0.56,0.01,0.01,0.04,0.02,0.06,29,863,0.32,62745
19145,"Polk County, Iowa",41.627938,-93.63094,IA,County,Central-N,"119,804","93,492","228,659","-26,312",0.52,0.41,1,,25556,0.54,0.01,0,0.03,0.02,0.14,12.7,577,0.32,49625
19147,"Pottawattamie County, Iowa",41.308529,-95.68039,IA,County,Central-N,"15,355","24,447","42,249","9,092",0.36,0.58,0,,30442,0.66,0.07,0.04,0.07,0.08,0.12,750.2,574,0.29,61028
19149,"Poweshiek County, Iowa",41.698037,-92.54703,IA,County,Central-N,"4,304","4,946","9,738",642,0.44,0.51,0,,25847,0.54,0.01,0.01,0.07,0.03,0.14,98.1,950,0.36,51947
19151,"Ringgold County, Iowa",40.737297,-94.23227,IA,County,Central-N,753,"1,824","2,688","1,071",0.28,0.68,0,,25318,0.56,0.01,0.02,0.03,0.03,0.13,32.3,585,0.32,52791
19153,"Sac County, Iowa",42.381921,-95.09322,IA,County,Central-N,"1,270","3,703","5,170","2,433",0.25,0.72,0,,23324,0.51,0,0.01,0.02,0.01,0.13,9.6,536,0.35,42854
19155,"Scott County, Iowa",41.572127,-90.57886,IA,County,Central-N,"40,440","39,149","85,101","-1,291",0.48,0.46,1,,26350,0.51,0,0,0.03,0.01,0.09,18,575,0.33,49513
19157,"Shelby County, Iowa",41.681668,-95.31833,IA,County,Central-N,"1,662","4,362","6,307","2,700",0.26,0.69,0,,28948,0.65,0.07,0.02,0.06,0.03,0.13,360.8,458,0.32,54959
19159,"Sioux County, Iowa",43.075135,-96.1823,IA,County,Central-N,"2,300","14,785","18,029","12,485",0.13,0.82,0,,26387,0.52,0.01,0,0.02,0.02,0.11,20.6,591,0.29,55637
19161,"Story County, Iowa",42.02419,-93.52871,IA,County,Central-N,"25,709","19,458","49,976","-6,251",0.51,0.39,1,,24324,0.56,0.01,0.01,0.09,0.06,0.08,43.9,768,0.29,60205
19163,"Tama County, Iowa",42.073452,-92.54762,IA,County,Central-N,"3,196","4,971","8,642","1,775",0.37,0.58,0,,25986,0.77,0.03,0.06,0.03,0.08,0.21,156.3,573,0.27,52128
19165,"Taylor County, Iowa",40.731545,-94.69178,IA,County,Central-N,758,"2,111","3,009","1,353",0.25,0.7,0,,25311,0.5,0.01,0,0.08,0.03,0.12,24.6,721,0.31,54957
19167,"Union County, Iowa",41.033565,-94.27469,IA,County,Central-N,"1,922","3,525","5,775","1,603",0.33,0.61,0,,23793,0.49,0,0,0.08,0.03,0.15,11.9,532,0.31,46501
19169,"Van Buren County, Iowa",40.740217,-91.9488,IA,County,Central-N,845,"2,527","3,529","1,682",0.24,0.72,0,,23007,0.54,0.01,0.01,0.02,0.01,0.16,29.6,424,0.38,44905
19171,"Wapello County, Iowa",41.026714,-92.41578,IA,County,Central-N,"5,594","8,715","15,005","3,121",0.37,0.58,0,,21368,0.47,0,0.01,0.01,0.01,0.17,15.6,485,0.36,42555
19173,"Warren County, Iowa",41.373285,-93.55988,IA,County,Central-N,"10,411","14,814","27,005","4,403",0.39,0.55,0,,22699,0.46,0.02,0.01,0.1,0.07,0.19,82.5,432,0.36,42414
19175,"Washington County, Iowa",41.329998,-91.70668,IA,County,Central-N,"3,943","6,173","10,833","2,230",0.36,0.57,0,,29088,0.63,0.01,0.01,0.02,0.01,0.07,81.1,570,0.31,67342
19177,"Wayne County, Iowa",40.731007,-93.32864,IA,County,Central-N,719,"2,069","2,921","1,350",0.25,0.71,0,,26459,0.55,0.01,0,0.05,0.03,0.1,38.1,569,0.32,56243
19179,"Webster County, Iowa",42.44678,-94.17907,IA,County,Central-N,"6,305","10,056","17,260","3,751",0.37,0.58,0,,22127,0.45,0.01,0,0.02,0.01,0.12,12.2,525,0.33,42006
19181,"Winnebago County, Iowa",43.363799,-93.72515,IA,County,Central-N,"1,931","3,447","5,739","1,516",0.34,0.6,0,,24203,0.58,0.04,0.01,0.04,0.02,0.16,53.1,716,0.31,43490
19183,"Winneshiek County, Iowa",43.27691,-91.84612,IA,County,Central-N,"5,254","5,344","11,246",90,0.47,0.48,0,,24547,0.58,0.01,0.01,0.04,0.03,0.11,27.2,400,0.29,50703
19185,"Woodbury County, Iowa",42.438477,-96.23305,IA,County,Central-N,"16,210","24,727","43,149","8,517",0.38,0.57,0,,25062,0.56,0.01,0.01,0.02,0.02,0.08,30.5,690,0.25,55984
19187,"Worth County, Iowa",43.364399,-93.2656,IA,County,Central-N,"1,530","2,453","4,233",923,0.36,0.58,0,,23269,0.52,0.03,0.02,0.15,0.08,0.16,117,873,0.34,45641
19189,"Wright County, Iowa",42.729717,-93.75018,IA,County,Central-N,"1,896","3,800","5,966","1,904",0.32,0.64,0,,26187,0.58,0.01,0,0.03,0.01,0.12,19,400,0.34,50286
19191,"Allen County, Kansas",37.886958,-95.34499,IA,County,Central-N,"1,398","3,575","5,314","2,177",0.26,0.67,0,,25827,0.52,0.01,0,0.1,0.05,0.11,22.8,580,0.34,50108
19193,"Anderson County, Kansas",38.214784,-95.28326,KS,County,Central-S,665,"2,386","3,277","1,721",0.2,0.73,0,,20552,0.55,0.02,0.01,0.03,0.01,0.17,26.7,500,0.34,39196
19195,"Atchison County, Kansas",39.54311,-95.25269,KS,County,Central-S,"1,946","3,977","6,393","2,031",0.3,0.62,0,,22139,0.5,0.01,0.01,0.02,0,0.13,14,580,0.33,45368
19197,"Barber County, Kansas",37.230652,-98.56861,KS,County,Central-S,281,"1,822","2,209","1,541",0.13,0.82,0,,21909,0.49,0.05,0.01,0.03,0.01,0.17,39.3,431,0.33,44199
20001,"Barton County, Kansas",38.43813,-98.76746,KS,County,Central-S,"1,823","7,766","10,088","5,943",0.18,0.77,0,,26229,0.54,0.01,0,0.03,0.01,0.11,4.3,1134,0.37,51676
20003,"Bourbon County, Kansas",37.856104,-94.78688,KS,County,Central-S,"1,306","4,314","5,918","3,008",0.22,0.73,0,,25800,0.54,0.02,0,0.14,0.07,0.14,30.9,895,0.35,46942
20005,"Brown County, Kansas",39.81305,-95.5627,KS,County,Central-S,850,"2,861","3,960","2,011",0.22,0.72,0,,19340,0.57,0.03,0.01,0.02,0.01,0.19,23.9,635,0.34,38430
20007,"Butler County, Kansas",37.752406,-96.9256,KS,County,Central-S,"6,489","18,781","27,051","12,292",0.24,0.69,0,,21046,0.51,0.02,0,0.04,0.01,0.19,17.5,571,0.3,45781
20009,"Chase County, Kansas",38.313664,-96.60773,KS,County,Central-S,313,964,"1,342",651,0.23,0.72,0,,27329,0.66,0.02,0.01,0.04,0.02,0.08,46.1,1430,0.32,60123
20011,"Chautauqua County, Kansas",37.120943,-96.25405,KS,County,Central-S,236,"1,552","1,845","1,316",0.13,0.84,0,,21775,0.58,0.01,0,0.04,0.02,0.13,3.6,773,0.28,47025
20013,"Cherokee County, Kansas",37.142082,-94.7874,KS,County,Central-S,"1,959","6,017","8,386","4,058",0.23,0.72,0,,21245,0.5,0.01,0,0.03,0.01,0.15,5.7,639,0.34,39120
20015,"Cheyenne County, Kansas",39.761556,-101.72076,KS,County,Central-S,188,"1,172","1,409",984,0.13,0.83,0,,19580,0.52,0.01,0,0.02,0.01,0.18,36.7,588,0.37,40686
20017,"Clark County, Kansas",37.240275,-99.828,KS,County,Central-S,118,813,983,695,0.12,0.83,0,,23677,0.58,0,0.01,0.07,0.03,0.11,2.7,1020,0.34,41797
20019,"Clay County, Kansas",39.357193,-97.14691,KS,County,Central-S,665,"2,831","3,727","2,166",0.18,0.76,0,,25385,0.67,0.01,0.01,0.09,0.04,0.13,2.3,975,0.31,47650
20021,"Cloud County, Kansas",39.505567,-97.65181,KS,County,Central-S,744,"2,856","3,831","2,112",0.19,0.75,0,,24503,0.62,0.01,0,0.03,0.01,0.14,13.2,645,0.36,53131
20023,"Coffey County, Kansas",38.236272,-95.72915,KS,County,Central-S,719,"2,990","3,962","2,271",0.18,0.75,0,,20467,0.56,0.01,0,0.03,0.02,0.16,13.3,715,0.3,42697
20025,"Comanche County, Kansas",37.252041,-99.34285,KS,County,Central-S,102,705,857,603,0.12,0.82,0,,27627,0.54,0.01,0.01,0.02,0.01,0.09,13.7,627,0.31,55705
20027,"Cowley County, Kansas",37.236175,-96.9436,KS,County,Central-S,"3,436","8,016","12,171","4,580",0.28,0.66,0,,21041,0.65,0,0,0.04,0.02,0.06,2.4,788,0.34,45353
20029,"Crawford County, Kansas",37.462338,-94.78544,KS,County,Central-S,"5,064","8,394","14,404","3,330",0.35,0.58,0,,21519,0.6,0.03,0.02,0.1,0.04,0.18,32.2,1126,0.36,45180
20031,"Decatur County, Kansas",39.777488,-100.43197,KS,County,Central-S,178,"1,220","1,460","1,042",0.12,0.84,0,,20974,0.61,0.02,0.01,0.05,0.03,0.21,66.3,590,0.33,38491
20033,"Dickinson County, Kansas",38.849279,-97.13952,KS,County,Central-S,"1,582","5,905","8,008","4,323",0.2,0.74,0,,27154,0.54,0.01,0,0.02,0.01,0.1,3.3,894,0.36,41434
20035,"Doniphan County, Kansas",39.794374,-95.11804,KS,County,Central-S,584,"2,601","3,366","2,017",0.17,0.77,0,,23895,0.53,0.01,0.01,0.05,0.01,0.11,23.3,847,0.32,47493
20037,"Douglas County, Kansas",38.927006,-95.25604,KS,County,Central-S,"30,089","14,308","48,231","-15,781",0.62,0.3,1,,22713,0.52,0.03,0,0.03,0.01,0.12,20.2,393,0.32,47599
20039,"Edwards County, Kansas",37.905732,-99.32285,KS,County,Central-S,208,"1,033","1,308",825,0.16,0.79,0,,26342,0.75,0.04,0.04,0.05,0.06,0.19,243,456,0.24,49246
20041,"Elk County, Kansas",37.425671,-96.23898,KS,County,Central-S,160,"1,048","1,259",888,0.13,0.83,0,,24714,0.54,0.02,0,0.2,0.12,0.13,4.9,622,0.33,49256
20043,"Ellis County, Kansas",38.903108,-99.31658,KS,County,Central-S,"2,669","8,311","11,660","5,642",0.23,0.71,0,,20322,0.55,0,0,0.04,0.02,0.18,4.5,644,0.33,36471
20045,"Ellsworth County, Kansas",38.703523,-98.22809,KS,County,Central-S,515,"1,933","2,626","1,418",0.2,0.74,0,,24291,0.65,0.01,0.01,0.05,0.03,0.16,31.6,900,0.32,49508
20047,"Finney County, Kansas",38.002792,-100.84914,KS,County,Central-S,"3,006","6,155","9,731","3,149",0.31,0.63,0,,22789,0.57,0.05,0.01,0.06,0.02,0.07,9.1,716,0.33,46961
20049,"Ford County, Kansas",37.720186,-99.91292,KS,County,Central-S,"2,032","4,994","7,425","2,962",0.27,0.67,0,,21629,0.47,0.03,0.04,0.47,0.21,0.16,28.2,1302,0.35,48609
20051,"Franklin County, Kansas",38.580288,-95.27257,KS,County,Central-S,"2,829","7,025","10,658","4,196",0.27,0.66,0,,19994,0.46,0.03,0.02,0.51,0.25,0.16,30.8,1098,0.31,51144
20053,"Geary County, Kansas",39.031502,-96.81952,KS,County,Central-S,"2,569","4,116","7,129","1,547",0.36,0.58,0,,22979,0.55,0.01,0.01,0.04,0.01,0.13,45.4,572,0.34,50745
20055,"Gove County, Kansas",38.990702,-100.47545,KS,County,Central-S,149,"1,127","1,328",978,0.11,0.85,0,,21408,0.61,0.19,0.03,0.14,0.07,0.12,89.3,385,0.33,41193
20057,"Graham County, Kansas",39.34252,-99.86967,KS,County,Central-S,185,"1,013","1,265",828,0.15,0.8,0,,26233,0.56,0,0,0.02,0,0.1,2.5,1072,0.3,50886
